time,pred,entry,exit,result,pnl,cum_pnl
2025-09-09 10:20:00,SELL,3653.473,3652.973,TP,0.5,-2805.5
2025-09-09 10:25:00,SELL,3653.169,3652.669,TP,0.5,-2805.0
2025-09-09 10:30:00,SELL,3651.994,3652.994,SL,-1.0,-2806.0
2025-09-09 10:35:00,SELL,3650.808,3651.808,SL,-1.0,-2807.0
2025-09-09 10:40:00,SELL,3650.341,3649.841,TP,0.5,-2806.5
2025-09-09 10:45:00,SELL,3649.266,3650.266,SL,-1.0,-2807.5
2025-09-09 10:50:00,SELL,3651.26,3652.26,SL,-1.0,-2808.5
2025-09-09 10:55:00,SELL,3651.818,3652.818,SL,-1.0,-2809.5
2025-09-09 11:00:00,BUY,3652.908,3653.408,TP,0.5,-2809.0
2025-09-09 11:05:00,SELL,3652.702,3653.702,SL,-1.0,-2810.0
2025-09-09 11:10:00,SELL,3652.858,3653.858,SL,-1.0,-2811.0
2025-09-09 11:15:00,SELL,3653.541,3653.041,TP,0.5,-2810.5
2025-09-09 11:20:00,SELL,3651.926,3651.426,TP,0.5,-2810.0
2025-09-09 11:25:00,SELL,3652.705,3652.205,TP,0.5,-2809.5
2025-09-09 11:30:00,SELL,3652.217,3653.217,SL,-1.0,-2810.5
2025-09-09 11:35:00,SELL,3653.241,3652.741,TP,0.5,-2810.0
2025-09-09 11:40:00,SELL,3653.081,3652.581,TP,0.5,-2809.5
2025-09-09 11:45:00,SELL,3650.566,3650.066,TP,0.5,-2809.0
2025-09-09 11:50:00,SELL,3650.549,3650.049,TP,0.5,-2808.5
2025-09-09 11:55:00,SELL,3648.0,3649.0,SL,-1.0,-2809.5
2025-09-09 12:00:00,SELL,3650.89,3651.89,SL,-1.0,-2810.5
2025-09-09 12:05:00,SELL,3653.253,3654.253,SL,-1.0,-2811.5
2025-09-09 12:10:00,SELL,3654.496,3653.996,TP,0.5,-2811.0
2025-09-09 12:15:00,SELL,3652.397,3653.397,SL,-1.0,-2812.0
2025-09-09 12:20:00,SELL,3649.597,3649.097,TP,0.5,-2811.5
2025-09-09 12:25:00,SELL,3649.328,3648.828,TP,0.5,-2811.0
2025-09-09 12:30:00,SELL,3648.752,3649.752,SL,-1.0,-2812.0
2025-09-09 12:35:00,SELL,3645.709,3646.709,SL,-1.0,-2813.0
2025-09-09 12:40:00,SELL,3646.534,3646.034,TP,0.5,-2812.5
2025-09-09 12:45:00,SELL,3645.77,3646.77,SL,-1.0,-2813.5
2025-09-09 12:50:00,SELL,3647.601,3648.601,SL,-1.0,-2814.5
2025-09-09 12:55:00,SELL,3647.499,3648.499,SL,-1.0,-2815.5
2025-09-09 13:00:00,BUY,3652.822,3651.822,SL,-1.0,-2816.5
2025-09-09 13:05:00,SELL,3650.34,3651.34,SL,-1.0,-2817.5
2025-09-09 13:10:00,BUY,3652.708,3653.208,TP,0.5,-2817.0
2025-09-09 13:15:00,BUY,3653.841,3654.341,TP,0.5,-2816.5
2025-09-09 13:20:00,BUY,3656.5,3657.0,TP,0.5,-2816.0
2025-09-09 13:25:00,BUY,3660.517,3659.517,SL,-1.0,-2817.0
2025-09-09 13:30:00,BUY,3663.623,3664.123,TP,0.5,-2816.5
2025-09-09 13:35:00,BUY,3664.487,3663.487,SL,-1.0,-2817.5
2025-09-09 13:40:00,BUY,3663.642,3662.642,SL,-1.0,-2818.5
2025-09-09 13:45:00,BUY,3666.683,3665.683,SL,-1.0,-2819.5
2025-09-09 13:50:00,BUY,3664.807,3665.307,TP,0.5,-2819.0
2025-09-09 13:55:00,BUY,3666.057,3665.057,SL,-1.0,-2820.0
2025-09-09 14:00:00,BUY,3660.306,3659.306,SL,-1.0,-2821.0
2025-09-09 14:05:00,SELL,3648.701,3649.701,SL,-1.0,-2822.0
2025-09-09 14:10:00,SELL,3651.514,3652.514,SL,-1.0,-2823.0
2025-09-09 14:15:00,SELL,3649.687,3650.687,SL,-1.0,-2824.0
2025-09-09 14:20:00,SELL,3652.917,3652.417,TP,0.5,-2823.5
2025-09-09 14:25:00,SELL,3653.236,3654.236,SL,-1.0,-2824.5
2025-09-09 14:30:00,SELL,3641.865,3641.365,TP,0.5,-2824.0
2025-09-09 14:35:00,SELL,3641.746,3642.746,SL,-1.0,-2825.0
2025-09-09 14:40:00,SELL,3646.494,3647.494,SL,-1.0,-2826.0
2025-09-09 14:45:00,SELL,3644.932,3645.932,SL,-1.0,-2827.0
2025-09-09 14:50:00,SELL,3645.791,3646.791,SL,-1.0,-2828.0
2025-09-09 14:55:00,SELL,3645.065,3646.065,SL,-1.0,-2829.0
2025-09-09 15:00:00,SELL,3641.303,3642.303,SL,-1.0,-2830.0
2025-09-09 15:05:00,SELL,3642.015,3641.515,TP,0.5,-2829.5
2025-09-09 15:10:00,SELL,3635.072,3636.072,SL,-1.0,-2830.5
2025-09-09 15:15:00,SELL,3632.952,3633.952,SL,-1.0,-2831.5
2025-09-09 15:20:00,SELL,3639.324,3640.324,SL,-1.0,-2832.5
2025-09-09 15:25:00,SELL,3640.298,3641.298,SL,-1.0,-2833.5
2025-09-09 15:30:00,SELL,3638.642,3639.642,SL,-1.0,-2834.5
2025-09-09 15:35:00,SELL,3638.653,3639.653,SL,-1.0,-2835.5
2025-09-09 15:40:00,SELL,3643.218,3644.218,SL,-1.0,-2836.5
2025-09-09 15:45:00,SELL,3644.73,3644.23,TP,0.5,-2836.0
2025-09-09 15:50:00,SELL,3643.632,3644.632,SL,-1.0,-2837.0
2025-09-09 15:55:00,SELL,3645.441,3646.441,SL,-1.0,-2838.0
2025-09-09 16:00:00,SELL,3644.995,3645.995,SL,-1.0,-2839.0
2025-09-09 16:05:00,SELL,3648.525,3648.025,TP,0.5,-2838.5
2025-09-09 16:10:00,SELL,3649.01,3648.51,TP,0.5,-2838.0
2025-09-09 16:15:00,SELL,3646.504,3646.004,TP,0.5,-2837.5
2025-09-09 16:20:00,SELL,3646.618,3646.118,TP,0.5,-2837.0
2025-09-09 16:25:00,BUY,3645.983,3646.483,TP,0.5,-2836.5
2025-09-09 16:30:00,BUY,3647.52,3646.52,SL,-1.0,-2837.5
2025-09-09 16:35:00,SELL,3646.418,3647.418,SL,-1.0,-2838.5
2025-09-09 16:40:00,BUY,3645.3,3645.8,TP,0.5,-2838.0
2025-09-09 16:45:00,BUY,3647.332,3646.332,SL,-1.0,-2839.0
2025-09-09 16:50:00,SELL,3646.72,3646.22,TP,0.5,-2838.5
2025-09-09 16:55:00,SELL,3644.922,3645.922,SL,-1.0,-2839.5
2025-09-09 17:00:00,SELL,3645.313,3644.813,TP,0.5,-2839.0
2025-09-09 17:05:00,SELL,3645.415,3644.915,TP,0.5,-2838.5
2025-09-09 17:10:00,SELL,3644.122,3643.622,TP,0.5,-2838.0
2025-09-09 17:15:00,SELL,3644.105,3645.105,SL,-1.0,-2839.0
2025-09-09 17:20:00,SELL,3645.709,3645.209,TP,0.5,-2838.5
2025-09-09 17:25:00,SELL,3643.341,3644.341,SL,-1.0,-2839.5
2025-09-09 17:30:00,SELL,3643.708,3643.208,TP,0.5,-2839.0
2025-09-09 17:35:00,SELL,3642.59,3642.09,TP,0.5,-2838.5
2025-09-09 17:40:00,SELL,3642.208,3643.208,SL,-1.0,-2839.5
2025-09-09 17:45:00,SELL,3642.79,3643.79,SL,-1.0,-2840.5
2025-09-09 17:50:00,SELL,3643.529,3643.029,TP,0.5,-2840.0
2025-09-09 17:55:00,SELL,3642.752,3642.252,TP,0.5,-2839.5
2025-09-09 18:00:00,SELL,3643.082,3644.082,SL,-1.0,-2840.5
2025-09-09 18:05:00,SELL,3643.634,3643.134,TP,0.5,-2840.0
2025-09-09 18:10:00,SELL,3644.037,3643.537,TP,0.5,-2839.5
2025-09-09 18:15:00,BUY,3644.204,3643.204,SL,-1.0,-2840.5
2025-09-09 18:20:00,SELL,3643.191,3642.691,TP,0.5,-2840.0
2025-09-09 18:25:00,SELL,3643.78,3644.78,SL,-1.0,-2841.0
2025-09-09 18:30:00,SELL,3642.907,3642.407,TP,0.5,-2840.5
2025-09-09 18:35:00,SELL,3642.277,3641.777,TP,0.5,-2840.0
2025-09-09 18:40:00,SELL,3640.786,3640.286,TP,0.5,-2839.5
2025-09-09 18:45:00,SELL,3640.02,3641.02,SL,-1.0,-2840.5
2025-09-09 18:50:00,SELL,3640.292,3641.292,SL,-1.0,-2841.5
2025-09-09 18:55:00,SELL,3640.418,3639.918,TP,0.5,-2841.0
2025-09-09 19:00:00,SELL,3641.054,3640.554,TP,0.5,-2840.5
2025-09-09 19:05:00,SELL,3640.24,3639.74,TP,0.5,-2840.0
2025-09-09 19:10:00,SELL,3635.627,3635.127,TP,0.5,-2839.5
2025-09-09 19:15:00,SELL,3635.585,3635.085,TP,0.5,-2839.0
2025-09-09 19:20:00,SELL,3635.703,3635.203,TP,0.5,-2838.5
2025-09-09 19:25:00,SELL,3635.418,3634.918,TP,0.5,-2838.0
2025-09-09 19:30:00,SELL,3635.833,3635.333,TP,0.5,-2837.5
2025-09-09 19:35:00,SELL,3633.753,3633.253,TP,0.5,-2837.0
2025-09-09 19:40:00,SELL,3632.948,3632.448,TP,0.5,-2836.5
2025-09-09 19:45:00,SELL,3629.9,3630.9,SL,-1.0,-2837.5
2025-09-09 19:50:00,SELL,3632.137,3631.637,TP,0.5,-2837.0
2025-09-09 19:55:00,SELL,3629.362,3630.362,SL,-1.0,-2838.0
2025-09-09 20:00:00,SELL,3630.281,3631.281,SL,-1.0,-2839.0
2025-09-09 20:05:00,SELL,3631.697,3631.197,TP,0.5,-2838.5
2025-09-09 20:10:00,SELL,3630.605,3631.605,SL,-1.0,-2839.5
2025-09-09 20:15:00,SELL,3631.176,3630.676,TP,0.5,-2839.0
2025-09-09 20:20:00,SELL,3631.378,3630.878,TP,0.5,-2838.5
2025-09-09 20:25:00,SELL,3632.094,3631.594,TP,0.5,-2838.0
2025-09-09 20:30:00,SELL,3631.455,3630.955,TP,0.5,-2837.5
2025-09-09 20:35:00,SELL,3628.467,3627.967,TP,0.5,-2837.0
2025-09-09 20:40:00,SELL,3628.517,3628.017,TP,0.5,-2836.5
2025-09-09 20:45:00,SELL,3629.396,3628.896,TP,0.5,-2836.0
2025-09-09 20:50:00,SELL,3627.577,3627.077,TP,0.5,-2835.5
2025-09-09 20:55:00,SELL,3626.842,3626.342,TP,0.5,-2835.0
2025-09-09 22:00:00,SELL,3627.409,3628.409,SL,-1.0,-2836.0
2025-09-09 22:05:00,SELL,3629.567,3629.067,TP,0.5,-2835.5
2025-09-09 22:10:00,SELL,3630.08,3629.58,TP,0.5,-2835.0
2025-09-09 22:15:00,SELL,3625.775,3626.775,SL,-1.0,-2836.0
2025-09-09 22:20:00,SELL,3625.76,3625.26,TP,0.5,-2835.5
2025-09-09 22:25:00,SELL,3624.053,3625.053,SL,-1.0,-2836.5
2025-09-09 22:30:00,SELL,3627.033,3628.033,SL,-1.0,-2837.5
2025-09-09 22:35:00,SELL,3627.785,3628.785,SL,-1.0,-2838.5
2025-09-09 22:40:00,SELL,3631.506,3631.006,TP,0.5,-2838.0
2025-09-09 22:45:00,SELL,3631.844,3632.844,SL,-1.0,-2839.0
2025-09-09 22:50:00,BUY,3635.34,3634.34,SL,-1.0,-2840.0
2025-09-09 22:55:00,BUY,3635.422,3635.922,TP,0.5,-2839.5
2025-09-09 23:00:00,BUY,3635.721,3634.721,SL,-1.0,-2840.5
2025-09-09 23:05:00,BUY,3635.23,3635.73,TP,0.5,-2840.0
2025-09-09 23:10:00,BUY,3638.933,3637.933,SL,-1.0,-2841.0
2025-09-09 23:15:00,BUY,3638.248,3638.748,TP,0.5,-2840.5
2025-09-09 23:20:00,BUY,3640.034,3639.034,SL,-1.0,-2841.5
2025-09-09 23:25:00,BUY,3637.961,3638.461,TP,0.5,-2841.0
2025-09-09 23:30:00,BUY,3637.445,3636.445,SL,-1.0,-2842.0
2025-09-09 23:35:00,BUY,3636.286,3635.286,SL,-1.0,-2843.0
2025-09-09 23:40:00,BUY,3636.808,3635.808,SL,-1.0,-2844.0
2025-09-09 23:45:00,BUY,3636.432,3635.432,SL,-1.0,-2845.0
2025-09-09 23:50:00,BUY,3634.424,3633.424,SL,-1.0,-2846.0
2025-09-09 23:55:00,BUY,3633.568,3632.568,SL,-1.0,-2847.0
2025-09-10 00:00:00,SELL,3631.247,3632.247,SL,-1.0,-2848.0
2025-09-10 00:05:00,SELL,3631.981,3632.981,SL,-1.0,-2849.0
2025-09-10 00:10:00,SELL,3630.476,3629.976,TP,0.5,-2848.5
2025-09-10 00:15:00,SELL,3629.656,3629.156,TP,0.5,-2848.0
2025-09-10 00:20:00,SELL,3628.206,3627.706,TP,0.5,-2847.5
2025-09-10 00:25:00,SELL,3627.419,3628.419,SL,-1.0,-2848.5
2025-09-10 00:30:00,SELL,3628.891,3628.391,TP,0.5,-2848.0
2025-09-10 00:35:00,SELL,3625.797,3626.797,SL,-1.0,-2849.0
2025-09-10 00:40:00,SELL,3626.205,3627.205,SL,-1.0,-2850.0
2025-09-10 00:45:00,SELL,3623.297,3624.297,SL,-1.0,-2851.0
2025-09-10 00:50:00,SELL,3622.144,3623.144,SL,-1.0,-2852.0
2025-09-10 00:55:00,SELL,3623.872,3624.872,SL,-1.0,-2853.0
2025-09-10 01:00:00,SELL,3624.662,3625.662,SL,-1.0,-2854.0
2025-09-10 01:05:00,SELL,3625.891,3626.891,SL,-1.0,-2855.0
2025-09-10 01:10:00,SELL,3626.649,3626.149,TP,0.5,-2854.5
2025-09-10 01:15:00,SELL,3624.889,3624.389,TP,0.5,-2854.0
2025-09-10 01:20:00,SELL,3624.519,3625.519,SL,-1.0,-2855.0
2025-09-10 01:25:00,SELL,3621.208,3622.208,SL,-1.0,-2856.0
2025-09-10 01:30:00,BUY,3626.98,3627.48,TP,0.5,-2855.5
2025-09-10 01:35:00,SELL,3628.479,3629.479,SL,-1.0,-2856.5
2025-09-10 01:40:00,SELL,3627.772,3628.772,SL,-1.0,-2857.5
2025-09-10 01:45:00,SELL,3628.758,3629.758,SL,-1.0,-2858.5
2025-09-10 01:50:00,BUY,3631.568,3630.568,SL,-1.0,-2859.5
2025-09-10 01:55:00,BUY,3630.635,3631.135,TP,0.5,-2859.0
2025-09-10 02:00:00,BUY,3631.562,3632.062,TP,0.5,-2858.5
2025-09-10 02:05:00,BUY,3633.343,3633.843,TP,0.5,-2858.0
2025-09-10 02:10:00,BUY,3634.131,3633.131,SL,-1.0,-2859.0
2025-09-10 02:15:00,BUY,3633.385,3633.885,TP,0.5,-2858.5
2025-09-10 02:20:00,BUY,3634.34,3633.34,SL,-1.0,-2859.5
2025-09-10 02:25:00,BUY,3633.113,3632.113,SL,-1.0,-2860.5
2025-09-10 02:30:00,BUY,3631.766,3632.266,TP,0.5,-2860.0
2025-09-10 02:35:00,BUY,3634.136,3634.636,TP,0.5,-2859.5
2025-09-10 02:40:00,BUY,3635.91,3636.41,TP,0.5,-2859.0
2025-09-10 02:45:00,BUY,3636.577,3637.077,TP,0.5,-2858.5
2025-09-10 02:50:00,BUY,3636.74,3635.74,SL,-1.0,-2859.5
2025-09-10 02:55:00,BUY,3636.275,3636.775,TP,0.5,-2859.0
2025-09-10 03:00:00,BUY,3636.367,3635.367,SL,-1.0,-2860.0
2025-09-10 03:05:00,BUY,3634.011,3634.511,TP,0.5,-2859.5
2025-09-10 03:10:00,BUY,3634.225,3634.725,TP,0.5,-2859.0
2025-09-10 03:15:00,BUY,3635.435,3634.435,SL,-1.0,-2860.0
2025-09-10 03:20:00,SELL,3634.708,3634.208,TP,0.5,-2859.5
2025-09-10 03:25:00,BUY,3634.562,3635.062,TP,0.5,-2859.0
2025-09-10 03:30:00,SELL,3634.397,3635.397,SL,-1.0,-2860.0
2025-09-10 03:35:00,BUY,3635.999,3634.999,SL,-1.0,-2861.0
2025-09-10 03:40:00,BUY,3635.91,3634.91,SL,-1.0,-2862.0
2025-09-10 03:45:00,BUY,3635.498,3635.998,TP,0.5,-2861.5
2025-09-10 03:50:00,BUY,3636.224,3636.724,TP,0.5,-2861.0
2025-09-10 03:55:00,SELL,3636.479,3637.479,SL,-1.0,-2862.0
2025-09-10 04:00:00,BUY,3638.915,3639.415,TP,0.5,-2861.5
2025-09-10 04:05:00,BUY,3640.654,3641.154,TP,0.5,-2861.0
2025-09-10 04:10:00,BUY,3641.137,3641.637,TP,0.5,-2860.5
2025-09-10 04:15:00,BUY,3640.755,3641.255,TP,0.5,-2860.0
2025-09-10 04:20:00,BUY,3640.827,3641.327,TP,0.5,-2859.5
2025-09-10 04:25:00,BUY,3641.163,3641.663,TP,0.5,-2859.0
2025-09-10 04:30:00,BUY,3641.898,3642.398,TP,0.5,-2858.5
2025-09-10 04:35:00,BUY,3641.315,3640.315,SL,-1.0,-2859.5
2025-09-10 04:40:00,BUY,3642.117,3642.617,TP,0.5,-2859.0
2025-09-10 04:45:00,BUY,3642.705,3643.205,TP,0.5,-2858.5
2025-09-10 04:50:00,BUY,3643.127,3643.627,TP,0.5,-2858.0
2025-09-10 04:55:00,BUY,3642.944,3643.444,TP,0.5,-2857.5
2025-09-10 05:00:00,BUY,3643.463,3643.963,TP,0.5,-2857.0
2025-09-10 05:05:00,BUY,3644.065,3643.065,SL,-1.0,-2858.0
2025-09-10 05:10:00,BUY,3643.049,3642.049,SL,-1.0,-2859.0
2025-09-10 05:15:00,BUY,3642.194,3642.694,TP,0.5,-2858.5
2025-09-10 05:20:00,BUY,3643.915,3644.415,TP,0.5,-2858.0
2025-09-10 05:25:00,BUY,3644.126,3643.126,SL,-1.0,-2859.0
2025-09-10 05:30:00,SELL,3642.552,3642.052,TP,0.5,-2858.5
2025-09-10 05:35:00,SELL,3641.374,3642.374,SL,-1.0,-2859.5
2025-09-10 05:40:00,SELL,3641.965,3641.465,TP,0.5,-2859.0
2025-09-10 05:45:00,SELL,3642.35,3641.85,TP,0.5,-2858.5
2025-09-10 05:50:00,SELL,3641.854,3642.854,SL,-1.0,-2859.5
2025-09-10 05:55:00,SELL,3642.962,3642.462,TP,0.5,-2859.0
2025-09-10 06:00:00,SELL,3641.366,3642.366,SL,-1.0,-2860.0
2025-09-10 06:05:00,BUY,3644.061,3644.561,TP,0.5,-2859.5
2025-09-10 06:10:00,BUY,3646.215,3646.715,TP,0.5,-2859.0
2025-09-10 06:15:00,BUY,3646.894,3645.894,SL,-1.0,-2860.0
2025-09-10 06:20:00,BUY,3645.934,3644.934,SL,-1.0,-2861.0
2025-09-10 06:25:00,SELL,3643.903,3643.403,TP,0.5,-2860.5
2025-09-10 06:30:00,SELL,3642.035,3641.535,TP,0.5,-2860.0
2025-09-10 06:35:00,SELL,3642.432,3643.432,SL,-1.0,-2861.0
2025-09-10 06:40:00,BUY,3644.947,3643.947,SL,-1.0,-2862.0
2025-09-10 06:45:00,BUY,3645.208,3645.708,TP,0.5,-2861.5
2025-09-10 06:50:00,BUY,3645.366,3644.366,SL,-1.0,-2862.5
2025-09-10 06:55:00,BUY,3643.637,3642.637,SL,-1.0,-2863.5
2025-09-10 07:00:00,BUY,3646.568,3645.568,SL,-1.0,-2864.5
2025-09-10 07:05:00,BUY,3645.776,3646.276,TP,0.5,-2864.0
2025-09-10 07:10:00,BUY,3647.031,3646.031,SL,-1.0,-2865.0
2025-09-10 07:15:00,SELL,3646.497,3645.997,TP,0.5,-2864.5
2025-09-10 07:20:00,SELL,3645.731,3645.231,TP,0.5,-2864.0
2025-09-10 07:25:00,SELL,3643.593,3644.593,SL,-1.0,-2865.0
2025-09-10 07:30:00,SELL,3643.26,3644.26,SL,-1.0,-2866.0
2025-09-10 07:35:00,SELL,3645.162,3646.162,SL,-1.0,-2867.0
2025-09-10 07:40:00,SELL,3644.946,3645.946,SL,-1.0,-2868.0
2025-09-10 07:45:00,SELL,3646.658,3646.158,TP,0.5,-2867.5
2025-09-10 07:50:00,SELL,3645.72,3645.22,TP,0.5,-2867.0
2025-09-10 07:55:00,SELL,3644.103,3643.603,TP,0.5,-2866.5
2025-09-10 08:00:00,SELL,3642.902,3643.902,SL,-1.0,-2867.5
2025-09-10 08:05:00,SELL,3645.264,3646.264,SL,-1.0,-2868.5
2025-09-10 08:10:00,SELL,3644.794,3645.794,SL,-1.0,-2869.5
2025-09-10 08:15:00,SELL,3644.354,3643.854,TP,0.5,-2869.0
2025-09-10 08:20:00,SELL,3642.942,3643.942,SL,-1.0,-2870.0
2025-09-10 08:25:00,SELL,3644.814,3644.314,TP,0.5,-2869.5
2025-09-10 08:30:00,SELL,3644.59,3644.09,TP,0.5,-2869.0
2025-09-10 08:35:00,SELL,3644.812,3645.812,SL,-1.0,-2870.0
2025-09-10 08:40:00,BUY,3645.685,3646.185,TP,0.5,-2869.5
2025-09-10 08:45:00,BUY,3645.857,3646.357,TP,0.5,-2869.0
2025-09-10 08:50:00,SELL,3645.93,3646.93,SL,-1.0,-2870.0
2025-09-10 08:55:00,SELL,3645.844,3645.344,TP,0.5,-2869.5
2025-09-10 09:00:00,SELL,3645.947,3645.447,TP,0.5,-2869.0
2025-09-10 09:05:00,SELL,3645.991,3645.491,TP,0.5,-2868.5
2025-09-10 09:10:00,BUY,3646.276,3645.276,SL,-1.0,-2869.5
2025-09-10 09:15:00,SELL,3645.866,3646.866,SL,-1.0,-2870.5
2025-09-10 09:20:00,SELL,3646.002,3647.002,SL,-1.0,-2871.5
2025-09-10 09:25:00,BUY,3646.179,3646.679,TP,0.5,-2871.0
2025-09-10 09:30:00,BUY,3647.535,3648.035,TP,0.5,-2870.5
2025-09-10 09:35:00,BUY,3649.568,3650.068,TP,0.5,-2870.0
2025-09-10 09:40:00,BUY,3651.079,3651.579,TP,0.5,-2869.5
2025-09-10 09:45:00,BUY,3654.362,3654.862,TP,0.5,-2869.0
2025-09-10 09:50:00,BUY,3655.283,3655.783,TP,0.5,-2868.5
2025-09-10 09:55:00,BUY,3655.151,3654.151,SL,-1.0,-2869.5
2025-09-10 10:00:00,BUY,3654.245,3654.745,TP,0.5,-2869.0
2025-09-10 10:05:00,BUY,3653.921,3654.421,TP,0.5,-2868.5
2025-09-10 10:10:00,BUY,3653.771,3652.771,SL,-1.0,-2869.5
2025-09-10 10:15:00,BUY,3652.747,3651.747,SL,-1.0,-2870.5
2025-09-10 10:20:00,BUY,3655.407,3654.407,SL,-1.0,-2871.5
2025-09-10 10:25:00,BUY,3654.49,3654.99,TP,0.5,-2871.0
2025-09-10 10:30:00,BUY,3655.377,3655.877,TP,0.5,-2870.5
2025-09-10 10:35:00,BUY,3656.933,3655.933,SL,-1.0,-2871.5
2025-09-10 10:40:00,BUY,3654.81,3655.31,TP,0.5,-2871.0
2025-09-10 10:45:00,BUY,3656.382,3656.882,TP,0.5,-2870.5
2025-09-10 10:50:00,BUY,3656.955,3655.955,SL,-1.0,-2871.5
2025-09-10 10:55:00,SELL,3655.249,3654.749,TP,0.5,-2871.0
2025-09-10 11:00:00,SELL,3651.084,3652.084,SL,-1.0,-2872.0
2025-09-10 11:05:00,SELL,3654.419,3653.919,TP,0.5,-2871.5
2025-09-10 11:10:00,SELL,3654.575,3655.575,SL,-1.0,-2872.5
2025-09-10 11:15:00,SELL,3655.815,3655.315,TP,0.5,-2872.0
2025-09-10 11:20:00,SELL,3656.199,3655.699,TP,0.5,-2871.5
2025-09-10 11:25:00,SELL,3654.803,3654.303,TP,0.5,-2871.0
2025-09-10 11:30:00,SELL,3652.982,3652.482,TP,0.5,-2870.5
2025-09-10 11:35:00,SELL,3651.834,3651.334,TP,0.5,-2870.0
2025-09-10 11:40:00,SELL,3649.052,3650.052,SL,-1.0,-2871.0
2025-09-10 11:45:00,SELL,3650.005,3649.505,TP,0.5,-2870.5
2025-09-10 11:50:00,SELL,3649.028,3648.528,TP,0.5,-2870.0
2025-09-10 11:55:00,SELL,3649.282,3648.782,TP,0.5,-2869.5
2025-09-10 12:00:00,SELL,3649.74,3649.24,TP,0.5,-2869.0
2025-09-10 12:05:00,SELL,3649.474,3648.974,TP,0.5,-2868.5
2025-09-10 12:10:00,SELL,3648.285,3649.285,SL,-1.0,-2869.5
2025-09-10 12:15:00,SELL,3649.936,3649.436,TP,0.5,-2869.0
2025-09-10 12:20:00,SELL,3648.757,3649.757,SL,-1.0,-2870.0
2025-09-10 12:25:00,SELL,3648.455,3649.455,SL,-1.0,-2871.0
2025-09-10 12:30:00,SELL,3651.978,3652.978,SL,-1.0,-2872.0
2025-09-10 12:35:00,SELL,3650.229,3649.729,TP,0.5,-2871.5
2025-09-10 12:40:00,SELL,3650.703,3650.203,TP,0.5,-2871.0
2025-09-10 12:45:00,SELL,3644.715,3644.215,TP,0.5,-2870.5
2025-09-10 12:50:00,SELL,3643.69,3644.69,SL,-1.0,-2871.5
2025-09-10 12:55:00,SELL,3643.977,3644.977,SL,-1.0,-2872.5
2025-09-10 13:00:00,SELL,3646.549,3647.549,SL,-1.0,-2873.5
2025-09-10 13:05:00,SELL,3647.207,3646.707,TP,0.5,-2873.0
2025-09-10 13:10:00,SELL,3646.269,3647.269,SL,-1.0,-2874.0
2025-09-10 13:15:00,SELL,3646.982,3646.482,TP,0.5,-2873.5
2025-09-10 13:20:00,SELL,3647.264,3646.764,TP,0.5,-2873.0
2025-09-10 13:25:00,SELL,3647.027,3648.027,SL,-1.0,-2874.0
2025-09-10 13:30:00,BUY,3651.531,3650.531,SL,-1.0,-2875.0
2025-09-10 13:35:00,SELL,3649.96,3650.96,SL,-1.0,-2876.0
2025-09-10 13:40:00,SELL,3650.224,3649.724,TP,0.5,-2875.5
2025-09-10 13:45:00,BUY,3649.957,3648.957,SL,-1.0,-2876.5
2025-09-10 13:50:00,BUY,3650.42,3650.92,TP,0.5,-2876.0
2025-09-10 13:55:00,BUY,3651.201,3650.201,SL,-1.0,-2877.0
2025-09-10 14:00:00,BUY,3652.749,3651.749,SL,-1.0,-2878.0
2025-09-10 14:05:00,BUY,3652.509,3651.509,SL,-1.0,-2879.0
2025-09-10 14:10:00,BUY,3653.83,3654.33,TP,0.5,-2878.5
2025-09-10 14:15:00,BUY,3654.842,3653.842,SL,-1.0,-2879.5
2025-09-10 14:20:00,BUY,3651.873,3650.873,SL,-1.0,-2880.5
2025-09-10 14:25:00,BUY,3652.544,3653.044,TP,0.5,-2880.0
2025-09-10 14:30:00,BUY,3654.835,3653.835,SL,-1.0,-2881.0
2025-09-10 14:35:00,SELL,3654.631,3654.131,TP,0.5,-2880.5
2025-09-10 14:40:00,SELL,3648.758,3648.258,TP,0.5,-2880.0
2025-09-10 14:45:00,SELL,3644.868,3645.868,SL,-1.0,-2881.0
2025-09-10 14:50:00,SELL,3644.27,3645.27,SL,-1.0,-2882.0
2025-09-10 14:55:00,SELL,3647.5,3647.0,TP,0.5,-2881.5
2025-09-10 15:00:00,SELL,3645.159,3646.159,SL,-1.0,-2882.5
2025-09-10 15:05:00,SELL,3645.815,3646.815,SL,-1.0,-2883.5
2025-09-10 15:10:00,SELL,3647.918,3647.418,TP,0.5,-2883.0
2025-09-10 15:15:00,SELL,3646.878,3647.878,SL,-1.0,-2884.0
2025-09-10 15:20:00,SELL,3640.455,3641.455,SL,-1.0,-2885.0
2025-09-10 15:25:00,SELL,3644.247,3645.247,SL,-1.0,-2886.0
2025-09-10 15:30:00,SELL,3645.889,3646.889,SL,-1.0,-2887.0
2025-09-10 15:35:00,SELL,3647.061,3646.561,TP,0.5,-2886.5
2025-09-10 15:40:00,SELL,3647.109,3648.109,SL,-1.0,-2887.5
2025-09-10 15:45:00,SELL,3647.681,3647.181,TP,0.5,-2887.0
2025-09-10 15:50:00,SELL,3647.548,3647.048,TP,0.5,-2886.5
2025-09-10 15:55:00,SELL,3644.453,3645.453,SL,-1.0,-2887.5
2025-09-10 16:00:00,SELL,3643.6,3643.1,TP,0.5,-2887.0
